title,date,content
Tu péetlu’umil Quintana Rooe’ ku yu’ubal 48 u p’éel máasewal t’aano’ob ti’ le 68 yano’ob Méxicoi’: Inali,10/08/2023,"Tu péetlu’umil Quintana Rooe’ ku t’a’anal 28 ti’ le 68 u p’éel máasewal t’aano’ob ku yu’ubal tu noj lu’umil Méxicoi’. 
Lela’ jump’éel ba’al ku yúuchul tumen ya’abach táanxel kajil máako’ob k’ucha’ano’ob kajtali’, óoli’ maanal 200 mil u túul máaxo’ob t’anik jump’éel máasewal t’aan te’elo’, beey tu tsikbaltaj tu tse’ekil Migración en el sur maya, educación y diversidad lingüística, beeta’ab ka’alikil táan Feria de las Lenguas Indígenas Nacionales (Flin) 2023, tu kaajil Chan Kaaj Santa Cruz. 
Jguatemalail lingüiistáa, Jorge Raymundo Velázquez, tu ya’alaj maaya kaaje’ úuch káajak u péek ti’ uláak’ lu’umo’ob: tu k’iinil úuchben ch’i’ibalo’obe’.
“Le cha’ana’, táan u beet’aal ti’al u kaajilo’ob tu noojol-lak’inil México, beyxan le yano’ob tu xuul lu’umil México yéetel Guatemala, tu’ux ts’o’ok u yantal ya’abach k’eexilo’ob yéetel u máan k’iin. 
To’one’ ma’ chéen lu’um kmúul ti’alintik, beyxan t’aan, miatsil, tuukul yéetel kuxtal; ts’o’ok maanal 5 mil ja’abo’ob káajak u yúuchul”, tu ya’alaj. 
Tu ka’a a’alaje’, u luk’ul máak tu kaajal ti’al u bin uláak’ táanxelile’, ma’ túumben ba’ali’, le beetik ku yu’ubal jejeláas t’aano’ob ti’ uláak’ baantailo’ob, je’ex Huasteca; beyxan ku yila’ale’, asab ya’ab u k’uchul máak ti’ kaajo’ob tu’ux maas ku chan yantal náajal, je’ex Quintana Roo. 
Tu tsikbaltaje’, yaan jayp’éel ba’al ku taal tu paach, u luk’ul máak tu kaajal ti’al u bin uláak’ táanxelil: u xóot’ol u k’áanil kúuchkabal, beyxan le nuupul yéetel u kaajal máaj, yaan uláak’ ko’olel táan u jo’olbesik taanajo’ob, yaan paalal mina’an u yuum, ichil uláak’ ba’alo’ob. 
Ts’o’okole’ lelo’, ba’alo’ ku lúubul aal ti’ maitsil yéetel ti’ t’aan.
"
Guatemalae’ tu beetik noj meyajo’ob ti’al u kaláanta’al ma’ u sa’atal t’aani’,10/08/2023,"U kúuchil Academia de Lenguas Mayas de Guatemala (ALMG) tu tsolaj noj meyaj yaan tu pach, tumen ti’ ku k’a’ayta’al jejeláas ba’alo’ob yóok’lal maaya t’aan te’e noj lu’umo’, tumen yaan 22 u p’éel máasewal t’aano’obi’. 
Beey úuchik u ya’alal tu múuch’ tsikbalil “Proyectos de investigación en lingüística y cultura maya”, tu k’iimbesajil Feria de las Lenguas Indígenas Nacionales (Flin) 2023, táan u beeta’al Chan Kaaj Santa Cruz; yaan u ts’o’okol tak 12 ti’ agosto. 
Manuel Raxuleú Ambrocio, máax jo’olbesik ALMG, máax xan t’anik k’iche t’anee’, tu ya’alaje’ táan u múul meyajo’ob yéetel u jala’achil Guatemala ti’al u ka béeytak u yantal a’almajt’aano’ob, tu’ux ka béeyak u kéet kuxtal máasewal kaajo’ob, tumen le je’elo’ jump’éel ba’al mantats’ u k’áata’al ka úuchuk te’e kaajo’. 
Maaya t’aano’obe’, tu ya’alaj, ku yu’uba’alo’ob México beyxan Guatemala; le yano’ob te’e yáax noj lu’umo’, óoli’ “talam” yaniko’ob, tumen ma’ jach mu’uk’anta’ako’obi’. 
“Táan ktaasik, yéetel tuláakal k-utsil óole’, jayp’éel noj meyajo’ob táan kbeetik ti’al ktsikbaltik te’ex, ba’ale’ beyxan taak k-u’uyik ba’ax táan xan a meyajtike’ex ti’al a ts’aatáantike’ex t’aan. 
AMLGe’ táan u beetik jump’éel nu’ukbesaj tu’ux ku jach kaxta’al ka meyajnak mola’ayob ti’al u ka’a líik’siko’ob t’aan”, tu ya’alaj Manuel Raxuleú. 
Te’e súutuko’, táakpaj xan Valentín Ailón Alcón, juntúul jchalchiteco t’aan; Francisco Pedro Miguel, máax t’anik maaya akateko yéetel Ramona Margarita Domingo Díaz, máax u yojel xjakaltekoil t’aan.
"
"Máaxo’ob ku meyajo’ob yóok’lal maaya t’aane’, táan u péeksiko’ob u yóol kaaj ti’al u mu’uk’anchajal",11/08/2023,"Te’e k’iino’oba’, ka’alikil táan u beeta’al u noj k’iimbesajil máasewal t’aano’ob tu noj kaajil Felipe Carrillo Puertoe’, táan u yantal jejeláas meyajo’ob, tu’ux ku múuch’ul maaya t’aano’ob, yéetel máaxo’ob beetik jejeláas nu’ukbesajo’ob ti’al u yantal u muuk’il le t’aana’, ikil táan u chíikpajal táan u bin u ch’éejel. 
Beey túuno’, ichil ba’ax tsikbalta’al tu k’iinil jo’oljeak jueves, tu kúuchil Casa de la Cultura, te’e noj kaajo’, k’a’ayta’ab ba’ax u beelal yéetel ba’ax u tuukulil u meyajil Péekbal Waye’, tu’ux a’alabe’ yéetel le je’elo’ táan u kaxta’al u yajal u tuukul kaaj ti’al u líiks’a’al le maaya t’aano’; najmal u chíikpajal bix u táakpajal kaaj ti’ le meyaja’, tumen chéen ja’alil beyo’ yaan u béeytal u líik’il u muuk’. U náayile’, ka béeyak u kuxtal máak ich maaya t’aan ti’ je’el tu’uxak ka xi’ik. Te’e súutuko’, táakpaj Yazmín Novelo, Socorro Cauich yéetel Lilia Hau. 
Beyxan u múuch’kabil Global Voices, tu beetaj jejeláas tsikbalo’ob yéetel súutuk kaambalo’ob, tu’ux táakpaj máaxo’ob táan u péektsiltiko’ob t’aan ti’ nu’ukulo’ob je’el bix Internet yéetel u jeel díijital ba’alo’ob. Te’e k’iina’, táakpaj Alfredo Hau yéetel u meyajil Úuchben ts’íib ti’al túumben kaaj, ti’ u lu’umil Yucatán; Margarita Martínez yéetel u tsikbalil Snichimal jbats’i k’optik: un diálogo desde la lingüística antropológica, ti’ u lu’umil Chiapas, ichil uláak’o’ob. 
Beyxan, tsikbalta’ab jejeláas ba’alo’ob yóok’lal ba’ax yaan u yil yéetel u sutt’aan beyxan k’ext’aan tu noojol-lak’inil Méxicoe’ táakpaj Dalila Cauich, Mayusa Gonzáles yéetel Nilvia González, máaxo’ob tu tsikbalto’ob ba’ax talamil ku máansik juntúul máax meyajtik ba’al beya’, tumen ma’ chéen ch’a’abil le meyajo’; ko’oj u beeta’al yéetel ma’ tu chúukpajal u bo’olil, tu ya’alajo’ob te’e súutuko’.
Ba’ax ku taal
Cha’ane’ tukulta’an u ts’o’okol 12 ti’ agosto. Yaan uláak’ e’esajilo’ob, tsikbalo’ob yéetel cha’ano’ob tu kaajil Tihosuco, yaan ba’al u yil yéetel janalo’ob, beyxan u k’a’ananil paax yéetel káan iik’ ti’ilil, u ka’ansa’al maaya t’aan yéetel áaplikasyoones, ichil uláak’ ba’alo’ob. Ku páajtal u xak’alta’al ba’ax yaan te’e noj meyaja’, tu Facebookil Instituto Nacional de Lenguas Indígenas. 
"
Chúun u noj k’iimbesajil máasewal t’aano’ob 2023; yanchaj paax yéetel mokt’aan ti’al u yutsil maaya ,13/08/2023,"Te’e k’iino’ob máano’oba’, 9 tak 12 ti’ agostoe’, beeta’ab u noj k’iimbesajil máasewal t’aano’ob tu noj kaajil Noj Kaaj Santa Cruz, Quitana Roo, tu’ux ti’al u chúunsa’al tuláakal ba’ax meyajta’abe’, jets’a’ab jump’éel mokt’aan ichil u mola’ayil Instituto Nacional de Lenguas Indígenas yéetel Instituto de la Cultura y las Artes (ICA) ti’ le péetlu’umo’, ti’al u mu’uk’ankúunsa’al, u k’a’abéetkunsa’al yéetel u táakmuk’ta’al maaya t’aan ku yu’ubal te’e noj lu’umo’. Te’e súutuko’, táakpaj Alma Rosa Espíndola, máax ti’ k’ubéenta’an u jo’olint Inali; Armandina Cárdenas, máax jo’olbesik u jaats meyajil políticas lingüísticas Inali yéetel Lilián Villanueva, máax jo’olbesik ICA. 
Beyxan, te’e k’iino’obo’, yanchaj u súutukil úuchik u xo’okol k’aay tuukulo’ob, tu’ux táakpaj jts’íib Jorge Cocom Pech yéetel Sasil Sánchez Chan; yanchaj jayp’éel tuukulo’ob a’alabij, je’el bix u k’a’ananil u na’atal t’aano’obe’ ma’ jumpáay yanik ti’ wíiniki’. Te’el xano’, k’a’ajsa’ab aanimáas Isaac Carrillo Can, yéetel xoka’ab jayp’éel u ts’íibo’obi’. 
Lee: Fortalecer, preservar y desarrollar el uso de las lenguas originarias, el objetivo del Inali
Yanchaj xan u súutukil kaambal, k’aaba’inta’ab U ki' boonil na'ato'ob, meyajta’ab tumen u mola’ayil Instituto Municipal para el Fortalecimiento de la Cultura Maya de Mérida, tu’ux e’esa’ab ti’ máaxo’ob ma’ u yojelo’ob le t’aano’, jayp’éel t’aano’ob yéetel kóom tsikbalo’ob.
Ti’al u jach ts’o’okol meyaje’, yanchaj jump’éel noj k’iimbesaj tu’ux táakpaj óoxp’éel múuch’ paax: Wayaneen, ti’ u péetlu’umil Kaanpech; Chan Santa Roots, Quintana Roo, yéetel Juumil Moots, ti’ u lu’umil Yucatán. U ts’ook múuch’a’, yáax úuchik u ts’áak k’ajóoltbil u túumben xk’aayil, Belle Delouisse. U súutukil ki’iki’ óole’ xáanchaj kex óoxp’éel ooráa, ts’o’okole’ kex jach chokoj u yooxole’, máaxo’ob bino’obe’ jp’áato’ob tak tu ts’ook paaxil.
Tu ts’ooke’ jo’olpóopobe’ tu beetajo’ob páayt’aan ti’al ka yanak múul meyaj tu’ux ka béeyak u jach táakmuk’ta’al maaya t’aan.
Notas relacionadas:
- Visibilizan aportaciones de las mujeres en la preservación de la lengua
- En QRoo se hablan 48 de las 68 lenguas indígenas de México: lingüista Jorge Velázquez
- Sasil Sánchez Chan comparte la belleza de la poesía maya
"
"Amirae’, juntúul ko’olel jach yaan u yóol u meyaj ti’al ma’ u ch’éejel u ji’it’il fíiligraanáa",15/08/2023,"U k’aaba’e’ Amira Guadalupe Ramos. Juntúul ti’ le 25 u túul ko’olel láayli’ u yojel bix u meyajta’al fíiligraanáa tu péetlu’umil Yucatán, jump’éel its’at ba’al tu bin u ch’éejel u beeta’al yóok’lal jejeláas ba’alo’ob, ba’ale’ láayli’ u kaxtik u ka’a líik’il.  
Amirae’, u yóoxpáak ch’i’ibal tu kan u jit’ le jats’uts metalo’, ts’o’okole’ u ts’áamaj u yóol ti’al u yilik ma’ u ch’éenel u beeta’al le meyaja’, tumen walkila’ chéen tu kaajil Jo’, Kanasín yéetel Poxilá ku beeta’al.
Beey túuno’, leti’e’ káaj u kanik ka’ach 12 u ja’abil, ts’o’okole’ walkila’ táan xan u ka’ansik u paalalo’ob ti’al u meyajtiko’ob xan, tumen beyo’, ma’ xan tu bin xu’ulul u beeta’al le jats’uts jiit’o’.
“14 u ja’abil in waal, yéetel u xch’uupile’ 18, ba’ale’ tene’ kin wa’alik ti’e’, kex ka u ts’o’oks u xookil yaanal ba’ale’, ma’ k’aas ka u kan bix u meyajta’al fíiligraanai’, tumen leti’e’ ba’ax tu kan u beet kbaatsil, ts’o’okole’ mix a wojel ba’ax k’iin kéen k’a’abéetchajak wa bajux taak’inili’”, tu tsikbaltaj úuchik u tsikbal yéetel La Jornada Maya.
Ichil ba’ax a’alan tumen u mola’ayil Instituto Yucateco de Emprendedores (Iyem), tu jo’oloj xoka’akob máaxo’ob meyajtik le je’ela’ tu lu’umil Yucatán, ila’abe’ chéen 25 máak beetik, le óo’lale’ jo’olpóopo’obe’ táan u kaxtik u táakmuk’tik nu’ukbesajo’ob ti’al u kaláanta’al ma’ u sa’atal le its’atila’.
Ts’o’ok jo’op’éel ja’abo’ob káajak u jach ts’áak u yóol Amy, je’el bix pata’anil u k’aaba’, ti’al u nojochkíinsik u meyajil jóoyeria ku beetik yéetel fíiligraanáa, ts’o’okole’ yóok’lal le je’elo’ ku chan yantal u náajal taak’in, tumen ichil u paalale’ yaan juntúule’ ma’ uts u yu’ubaji’, le beetik k’a’abéet áantaj ti’.
Yéetel u yáantajil Fondo Nacional para el Fomento de las Artesanías (Fonart) beyxan Iyem, u kúuchil Joyeria Amy Ramos ts’o’ok u ch’a’ak u muuk’, tumen béeychaj u beeta’al u táayeril, u ma’anal u nu’ukul meyaj yéetel táan u kaxta’al u ch’a’ak bej. 
Uláak’ ba’ale’, ikil tu bin u mu’uk’antale’, Amye’ ku béeytal u ts’áak meyaj ti’ uláak’ kantúul máak ts’o’ok u kanik u meyajt fíiligraanáa ti’al xan u náajalta’al taak’in ti’al u kuxtalo’ob. 
"
"U noj chíimpolail Nezahualcóyotl ti’ le ja’ab yaniko’ona’, náajalta’ab tumen tsotsil jts’íib Miguel Ruiz Gómez",15/08/2023,"Jtsotsil ts’íib Miguel Ruiz Gómez, chíimpolta’ab yéetel Premio Nezahualcóyotl de Literatura en Lenguas Mexicanas, úuchik u beetik u ts’íibil Sk’ak’alil ayan li ak’obale (El origen de la noche), beey jts’a’ab k’ajóoltbil tumen u mola’ayil Secretaría de Cultura (SC) ti’ jump’éel k’a’aytajil ts’íib. 
Ti’al u xak’alta’al ts’íibo’ob táakpaj te’e noj ketlamo’, t’ana’ab ajts’íibo’ob yaan ba’al u yojelo’ob yóok’lal máasewal t’aano’ob, ts’o’okole’ tu ya’alajo’obe’ jchiapasil ts’íibe’ ku t’aan yóok’lal loobilaj ku beeta’al yóok’lal ts’o’ots’onajil, ts’o’okole’ ku ye’esik “kaajo’ob yéetel máako’ob chíikbesik u yóol tseltal kaaj, je’el bix xan bix u aktáantikubáaj poliitikáas tu noojolil u noj lu’umil México”, a’alabij.
Meyaj tu beetaje’ “uláak’ bix je’el u páajtal u na’ata’al ts’íib ku beeta’al ichil u máasewal t’aanilo’ob México, tu’ux ku xa’ak’ta’al k’aay tuukul, beyxan tsikbal, muuch’ul ti’ payalchi’ob e’esik k’a’anan súutukilo’ob ti’ u k’ajla’ayil kaaj, tu’ux ku jach ch’a’ak u muuk’ tsikbal”..
Miguel Mikel Ruiz (Chicumtantic, Chamula, 1985) tu ts’o’oksaj u xookil t’aan yéetel líieteraturáa íispanoamerikanáa, tu noj najil xook Universidad Autónoma de Chiapas, beyxan tu xokaj maestriail líieteraturáa íispanoamerikanáa ti’ le ja’abo’oba’, tu noj najil xook Universidad Austral de Chile yéetel tu xokaj u dóoktoradóoil sieensyáas sosyaales yéetel úumaniistikáas tu kúuchil Centro de Estudios Superiores de México y Centroamérica, ti’ u noj najil xook Universidad de Ciencias y Artes de Chiapas.
"
Elenísimae’ tu k’amaj u noj chíimpotalil Carlos Fuentes,15/08/2023,"Le je’elo’, jump’éel ba’al ku k’u’ubul tumen u mola’ayil Secretaría de Cultura ti’ mexikoil lu’um yéetel tumen Universidad Nacional Autónoma de México, tu’ux ku chíimpolta’al máaxo’ob beetik meyajo’ob ti’al u nojba’altal u ba’alumbáaj noj lu’um yóok’lal ts’íib.
"
"U múuch’ paaxil paalal yéetel táankelemo’ob ti’ u kaajil Jo’, u chíikul meyaj tu jo’oloj jump’éel ja’ab",16/08/2023,"Tu winalil agosto ti’ u ja’abil 2022e’ káaj u líik’il u yook u múuch’ paaxil Orquesta Infantil y Juvenil ti’ u Ayuntamientoil u noj kaajil Jo’, jump’éel meyaj ts’o’ok u ch’a’ak u muuk’ ti’al u chíikbesik yaan paalal no’ojantako’ob ti’al paax. 21 u túul paalal yéetel táankelemo’ob táaka’ani’. Walkila’ ts’o’ok u jach kaambalo’ob tu k’ab María Lourdes Farias Echeverría, máax beetik u súubdirektoorail Cultura, máax pata’an u k’aaba’ beey Malú. 
Yáax paax beeta’ab tumen le múuch’a’, úuch le 16 ti’ enero máaniko’. Ts’o’ok u kanik u paxo’ob ba’ax ts’íibta’ab tumen Bach, ba’ale’ beyxan tak u paaxil bíideojuegóos.
“Ts’o’ok 12 u p’éel réepertoryóos kjóok’sik, ichilo’obe’ ti’ yaan Bach, Beethoven, paax suuka’an u yu’ubal Yucatán, tu noj lu’umil México, beyxan u paaxail bíideojuegóos, ichil uláak’o’ob… táan kmeyaj ti’al u yutsil táakpajal paalal yéetel táankelemo’ob, ts’o’okole’ tak leti’ob ku béeytal u ya’aliko’ob beey ba’ax taak u kan u paxo’ob; lelo’ jump’éel ba’al jach k’a’anan, ti’al u táakpajalo’ob ti’ tuláakal le meyajo’, yéetel ti’al u yu’ubalo’ob, tumen k’a’abéet u kaniko’ob bix u beeta’al paaxo’ob je’el bix le je’elo’”, tu ya’alaj Malú Farías ti’ tikbal tu beetaj yéetel La Jornada Maya.
Paax u beetmajo’obe’, u’uya’an tumen kex 2 mil 500 máako’ob. Tu múuch’ paaxil paalal yéetel táankelemo’ob ti’ u Ayuntamientoil u kaajil Jo’e’ táaka’an byóolinistáas, máaxo’ob paxik byooláa, byóoloncheelóo, kóontrabajóo, aarpáa, pianóo, báateryáa yéetel tróompetáa.
Malúe’ tu ya’alaje’, tu jo’oloj jump’éel ja’ab káajak u beeta’al meyaj tumen mola’aye’, jach ki’imak u yóol tumen tu bin u ch’a’ak bej, yéetel tumen ts’o’ok tak u paax ti’ kúuchilo’ob je’el bix Centro Cultural Olimpo.
Tu kúuchil Facebook Malú Faríase’ ku béeytal u k’ajóolta’al ba’ax e’esajilo’ob yéetel cha’ano’ob ku taal u k’iin yéetel múuch’ paax.
"
U tikin jaats’ cháak kéen báanake’ je’el u beetik u jóopol k’áak’ ti’ k’áax tu’ux ma’ jach táaj ch’uulili’ ,16/08/2023,"U tikin jaats’ cháake’ je’el u jóopsik k’áak’ ich k’áax tu’ux chéen umedóo yanik ba’al, beey chíikpaj ti’ jump’éel túumben xaak’al ts’a’ab k’ajóoltbil tu pikil ju’unil Geophysical Research Letters.
Tak walkila’ ku tukulta’ale’, chéen u jaats’ cháak ku kóojol lu’um kéen k’áaxak chéen wits’il xtóos ja’ wa jach mix ba’ale’, u sajbe’entsil u t’áabal k’áak’e’ ma’ k’ucha’an mix 2.5 miliimetróos ja’ sáansamal, ba’ale’ túumben xaak’al jo’olbesa’an tumen Universidad Estatal de Washington yóok’lal k’áak’ ku jóopol ti’ k’áax ikil u ja’ats’al tumen cháak, tu chik’inil Estados Unidose’, tu chíikbesaj jaats’e’ ku jóopsik k’áak’ kex tumen ja’e’ u chukmaj tak 7.7 miliimetróos.
Kex tumen u ja’il cháak láayli’’ ma’ jach táaj ya’abe’, ku tukulta’ale’ u k’as na’atal bix yanike’ je’el u yáantaj ti’al u séeb ila’al je’el u t’áabal k’áak’e’, yóok’lal le ba’ax k’aaba’inta’an beey réemanentées, tumen le je’elo’obo’ ku p’áatal tak wa jayp’éel k’iino’ob tak kéen jóopok u k’áak’il.
Ichil ba’ax tu ya’alaj Dmitri Kalashnikov, u xoknáalil dóoktoradóo Facultad de Medio Ambiente ti’ u noj najil xook Universidad Estatal de Washington yéetel máax jo’olbesik le xaak’alo’, le beyka’aj cháak xoka’ane’, yaan u yáanta’al u na’ata’al beyka’aj ja’ je’el u báanale’, yéetel ti’al u na’ata’al wa sajbe’entsil t’áabal u k’áak’il.
Ajxaak’al xooko’obe’ tu xak’alto’ob u daatosil maanal 4 mil 600 u p’éel k’áak’ jóop chéen beyo’, jch’a’ab ti’ u kúuchil Centro Nacional Interagencias de Incendios ichil tuláakal le chik’ino’, ichil u ja’abil 2015 yéetel 2020. Beey túuno’, yéetel le ba’ax ojéelta’ab ti’ u daatosil Red Nacional de Detección de Rayos, keta’ab 3 mil 726 u p’éel ti’ le je’elo’obo’, yéetel jaats’ ku tukulta’al leti’ jbeet u jóopol.
"
Españolil múuch’ báaxal ko’olele’ xíimbalnaj tak tu yáax ts’ook keetil ,16/08/2023,"Tu jo’oloj oksa’ak jump’éel gool tumen Olga Carmona, tu minuutoil 89e’, béeychaj u máano’ob yóok’ol Suecia, úuchik u p’áatal 2-1, séemifinal báaxta’ab le martes máanika’, ti’ u keetil ko’olel. Chak múuch’e’ tu la’achtik u ki’imak óolil náajal.
"
